X,Y,Unique Squirrel ID,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Color notes,Location,Above Ground Sighter Measurement,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Other Interactions,Lat/Long
-73.9561344937861,40.7940823884086,37F-PM-1014-03,37F,PM,10142018,3,,,,+,,,,,false,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9561344937861 40.7940823884086)
-73.9688574691102,40.7837825208444,21B-AM-1019-04,21B,AM,10192018,4,,,,+,,,,,false,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9688574691102 40.7837825208444)
-73.9742811484852,40.775533619083,11B-PM-1014-08,11B,PM,10142018,8,,Gray,,Gray+,,Above Ground,10,,false,true,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.97428114848522 40.775533619083)
-73.9596413903948,40.7903128889029,32E-PM-1017-14,32E,PM,10172018,14,Adult,Gray,,Gray+,Nothing selected as Primary. Gray selected as Highlights. Made executive adjustments.,,,,false,false,false,true,true,,false,false,false,false,false,false,false,true,,POINT (-73.9596413903948 40.7903128889029)
-73.9702676472613,40.7762126854894,13E-AM-1017-05,13E,AM,10172018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,on tree stump,false,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9702676472613 40.7762126854894)
-73.9683613516225,40.7725908847499,11H-AM-1010-03,11H,AM,10102018,3,Adult,Cinnamon,White,Cinnamon+White,,,,,false,false,false,false,true,,false,false,false,false,true,false,true,false,,POINT (-73.9683613516225 40.7725908847499)
-73.9541201789795,40.7931811701082,36H-AM-1010-02,36H,AM,10102018,2,Adult,Gray,,Gray+,just outside hectare,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9541201789795 40.7931811701082)
-73.9582694312289,40.7917367820255,33F-AM-1008-02,33F,AM,10082018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9582694312289 40.7917367820255)
-73.9674285955293,40.7829723919744,21C-PM-1006-01,21C,PM,10062018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,false,,false,false,false,true,true,false,false,false,,POINT (-73.9674285955293 40.7829723919744)
-73.9722500196844,40.7742879599026,11D-AM-1010-03,11D,AM,10102018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,30,,false,false,true,false,false,grooming,false,false,false,false,false,false,true,false,,POINT (-73.9722500196844 40.7742879599026)
-73.9695063535333,40.7823507678183,20B-PM-1013-05,20B,PM,10132018,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9695063535333 40.7823507678183)
-73.9640032826529,40.7820309825448,22F-PM-1014-06,22F,PM,10142018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,true,false,true,false,,POINT (-73.9640032826529 40.7820309825448)
-73.9532170504865,40.7919669739962,36I-PM-1007-01,36I,PM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9532170504865 40.7919669739962)
-73.9768603630674,40.7702795904962,5C-PM-1010-09,05C,PM,10102018,9,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9768603630674 40.7702795904962)
-73.9706105896967,40.7698124821507,7H-AM-1006-05,07H,AM,10062018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,10,,false,true,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9706105896967 40.7698124821507)
-73.9703781726172,40.7787526130321,16C-PM-1018-03,16C,PM,10182018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,6,,true,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9703781726172 40.7787526130321)
-73.9703925210471,40.7765032004992,14E-AM-1008-23,14E,AM,10082018,23,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,walking,false,false,false,false,false,false,true,false,,POINT (-73.9703925210471 40.7765032004992)
-73.9638179439747,40.7924173263904,32A-PM-1013-03,32A,PM,10132018,3,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9638179439747 40.7924173263904)
-73.9584070974734,40.7913812490557,33F-AM-1008-01,33F,AM,10082018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,false,moving slowly,false,false,false,false,false,false,true,false,,POINT (-73.9584070974734 40.7913812490557)
-73.9671130680114,40.7784859700171,17F-AM-1007-07,17F,AM,10072018,7,Adult,Gray,White,Gray+White,,Above Ground,24,,true,false,false,false,false,,false,false,false,true,false,false,true,false,,POINT (-73.9671130680114 40.7784859700171)
-73.9649866016038,40.7764929694457,16I-AM-1008-01,16I,AM,10082018,1,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,true,false,true,false,,POINT (-73.9649866016038 40.7764929694457)
-73.9670628558161,40.7734991420941,12I-AM-1013-01,12I,AM,10132018,1,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,on tree roots,false,false,false,false,false,sitting,false,false,false,false,true,false,false,true,,POINT (-73.9670628558161 40.77349914209411)
-73.958736593111,40.7908524370626,32F-PM-1008-07,32F,PM,10082018,7,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,true,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.958736593111 40.7908524370626)
-73.9671786715256,40.7867352791232,25A-AM-1013-04,25A,AM,10132018,4,,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9671786715256 40.7867352791232)
-73.9692943291611,40.7769536102488,15E-AM-1013-01,15E,AM,10132018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,true,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9692943291611 40.7769536102488)
-73.9540054100539,40.7952445999836,39G-PM-1013-06,39G,PM,10132018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9540054100539 40.7952445999836)
-73.9576530157255,40.7868659490397,29I-PM-1007-01,29I,PM,10072018,1,,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,false,false,,POINT (-73.9576530157255 40.7868659490397)
-73.9738033257473,40.7711846894166,7E-AM-1006-02,07E,AM,10062018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,under a tree,false,false,false,true,false,,false,false,false,false,false,false,false,false,,POINT (-73.9738033257473 40.7711846894166)
-73.9704402681017,40.7798965621203,17C-PM-1013-05,17C,PM,10132018,5,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,true,false,eating (ate upside down on a tree â€” #jealous),false,false,false,false,false,false,true,false,,POINT (-73.9704402681017 40.77989656212031)
-73.9756976076707,40.7753897331918,10A-PM-1014-01,10A,PM,10142018,1,Adult,Gray,"Black, Cinnamon, White","Gray+Black, Cinnamon, White",Gray & White selected as Primary. Black & Cinnamon selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,in b/w trees,false,false,false,false,true,,false,false,false,false,true,false,true,false,,POINT (-73.9756976076707 40.7753897331918)
-73.9662438996681,40.7890381809441,28A-PM-1007-05,28A,PM,10072018,5,Adult,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,true,false,false,false,true,,false,false,false,false,true,false,false,true,,POINT (-73.9662438996681 40.7890381809441)
-73.9643153920428,40.7820818516957,22F-PM-1014-05,22F,PM,10142018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9643153920428 40.7820818516957)
-73.9742073452913,40.7757957380463,12B-AM-1007-01,12B,AM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,true,false,false,false,,false,false,false,true,false,false,true,false,,POINT (-73.9742073452913 40.7757957380463)
-73.9716147061553,40.7813911036179,18A-PM-1018-01,18A,PM,10182018,1,Adult,Gray,,Gray+,,Above Ground,30,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9716147061553 40.7813911036179)
-73.9565700386162,40.7902561000937,33H-AM-1019-02,33H,AM,10192018,2,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,false,wrestling with mother,false,false,false,false,false,false,false,false,,POINT (-73.9565700386162 40.7902561000937)
-73.9535410657077,40.7928711760061,36H-PM-1008-02,36H,PM,10082018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9535410657077 40.79287117600611)
-73.9639159298446,40.7891774637988,29C-AM-1007-06,29C,AM,10072018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9639159298446 40.7891774637988)
-73.9579564338627,40.7959337795027,38C-PM-1014-09,38C,PM,10142018,9,Adult,Black,,Black+,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,true,false,false,,POINT (-73.9579564338627 40.7959337795027)
-73.9574648097543,40.7892508428622,31H-PM-1008-02,31H,PM,10082018,2,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,8,,true,false,true,false,false,,false,false,false,false,true,false,true,false,,POINT (-73.9574648097543 40.78925084286221)
-73.970252675331,40.7705999588222,8H-AM-1017-06,08H,AM,10172018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,6,,false,true,false,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.970252675331 40.77059995882221)
-73.9579645940414,40.7918613498407,34F-AM-1007-01,34F,AM,10072018,1,Adult,Gray,White,Gray+White,,Above Ground,25,,true,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9579645940414 40.7918613498407)
-73.9673253417305,40.7749505252981,13H-PM-1010-02,13H,PM,10102018,2,Adult,Gray,,Gray+,,Above Ground,5,tree,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9673253417305 40.7749505252981)
-73.9595933195409,40.7905847332369,32E-AM-1007-13,32E,AM,10072018,13,Adult,Gray,,Gray+,,Above Ground,50,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9595933195409 40.7905847332369)
-73.9602222116708,40.793779699421,35C-AM-1007-05,35C,AM,10072018,5,Adult,Gray,,Gray+,,Above Ground,4,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9602222116708 40.793779699421)
-73.9602609920814,40.7942883045566,35C-PM-1013-03,35C,PM,10132018,3,,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9602609920814 40.79428830455661)
-73.9680635070949,40.779249873647,17E-AM-1017-05,17E,AM,10172018,5,Adult,Black,,Black+,,Above Ground,10,Branch,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9680635070949 40.779249873647)
-73.9801666435401,40.7686905339212,2B-PM-1013-01,02B,PM,10132018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,true,false,false,false,false,running (with nut),false,false,false,false,false,false,false,false,,POINT (-73.9801666435401 40.7686905339212)
-73.9675634326877,40.7813477352507,19D-AM-1007-01,19D,AM,10072018,1,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,,false,false,true,true,false,,false,false,false,false,false,false,false,false,fenced off area can't approach,POINT (-73.9675634326877 40.7813477352507)
-73.9584970643213,40.7982886348696,40B-AM-1019-03,40B,AM,10192018,3,Juvenile,Gray,White,Gray+White,,Ground Plane,FALSE,,true,true,false,false,false,,false,false,false,false,true,true,false,false,,POINT (-73.9584970643213 40.7982886348696)
-73.9760298241178,40.7681954366911,3E-PM-1008-07,03E,PM,10082018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9760298241178 40.7681954366911)
-73.9568802149818,40.7972399133816,39C-PM-1006-01,39C,PM,10062018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9568802149818 40.7972399133816)
-73.9724642436394,40.7690526441109,6G-AM-1008-02,06G,AM,10082018,2,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,bush,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9724642436394 40.7690526441109)
-73.9690175838534,40.7760432720017,14F-AM-1007-05,14F,AM,10072018,5,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9690175838534 40.7760432720017)
-73.9704082821356,40.7690280985956,6I-PM-1013-06,06I,PM,10132018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,false,playing with #5,false,false,false,false,true,false,false,false,,POINT (-73.9704082821356 40.7690280985956)
-73.9684910712272,40.7768811640021,15F-PM-1010-05,15F,PM,10102018,5,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9684910712272 40.7768811640021)
-73.9768674812942,40.7735232648872,8B-PM-1012-02,08B,PM,10122018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,hiding in bushes,false,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9768674812942 40.7735232648872)
-73.9797084866613,40.7698885241349,3A-PM-1017-06,03A,PM,10172018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9797084866613 40.7698885241349)
-73.952819267977,40.7923130402793,36I-AM-1017-02,36I,AM,10172018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,Cinnamon stripe on back,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.952819267977 40.7923130402793)
-73.9745630038492,40.7692602628745,5E-AM-1008-06,05E,AM,10082018,6,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,true,false,false,,POINT (-73.9745630038492 40.7692602628745)
-73.9595002339508,40.7903365788694,32E-PM-1017-13,32E,PM,10172018,13,Adult,Gray,,Gray+,Nothing selected as Primary. Gray selected as Highlights. Made executive adjustments.,,,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9595002339508 40.7903365788694)
-73.9741824992294,40.7689486657963,5F-PM-1007-03,05F,PM,10072018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,false,hiding nut,false,false,false,false,true,false,true,false,,POINT (-73.9741824992294 40.7689486657963)
-73.9749243901189,40.7761393551781,11B-PM-1014-05,11B,PM,10142018,5,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9749243901189 40.7761393551781)
-73.968381325559,40.7780143443779,16E-PM-1018-06,16E,PM,10182018,6,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,On a rock,false,false,false,false,true,,false,false,false,false,true,false,true,false,,POINT (-73.968381325559 40.7780143443779)
-73.9694240327509,40.7755898126674,13F-AM-1007-02,13F,AM,10072018,2,Adult,Cinnamon,White,Cinnamon+White,,,,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.96942403275091 40.7755898126674)
-73.9689000978955,40.7828364735236,20B-PM-1013-10,20B,PM,10132018,10,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,false,true,drank from a pond of rain water,false,false,false,false,false,false,true,false,,POINT (-73.9689000978955 40.7828364735236)
-73.9804528867547,40.7696753655986,3A-PM-1017-05,03A,PM,10172018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9804528867547 40.76967536559861)
-73.9576245992455,40.7873862510001,29H-PM-1006-01,29H,PM,10062018,1,Adult,Gray,,Gray+,,Above Ground,50,,false,false,true,false,false,sitting,false,false,false,false,false,false,true,false,,POINT (-73.9576245992455 40.7873862510001)
-73.9666007935638,40.7845098131567,23C-PM-1014-03,23C,PM,10142018,3,Adult,Gray,,Gray+,,Above Ground,8,,false,true,false,false,false,chasing (#4 across trees),false,false,false,false,false,false,false,false,,POINT (-73.9666007935638 40.7845098131567)
-73.96148483609,40.7922645521905,33C-PM-1007-03,33C,PM,10072018,3,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,true,false,true,false,,POINT (-73.96148483609 40.7922645521905)
-73.9546654184146,40.7947639241491,38G-PM-1020-09,38G,PM,10202018,9,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,true,false,false,true,false,,POINT (-73.9546654184146 40.7947639241491)
-73.9667114027214,40.7768804702473,16G-PM-1017-01,16G,PM,10172018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9667114027214 40.7768804702473)
-73.9530035564643,40.7921822457613,36I-PM-1007-07,36I,PM,10072018,7,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9530035564643 40.7921822457613)
-73.9615696577673,40.7951278622399,35A-AM-1014-03,35A,AM,10142018,3,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9615696577673 40.7951278622399)
-73.964474836001,40.7883840104749,28C-PM-1006-01,28C,PM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,false,gathering acorns,false,false,false,true,false,false,false,true,gnd to tree,POINT (-73.964474836001 40.7883840104749)
-73.9610705592868,40.7914829661051,32D-AM-1013-06,32D,AM,10132018,6,Adult,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,true,false,false,true,true,"eating (a mushroom),circles around us,really fat,scratching himself,grooming activity",false,false,false,false,true,true,false,false,,POINT (-73.9610705592868 40.7914829661051)
-73.9688454483585,40.7845301288163,22A-AM-1008-05,22A,AM,10082018,5,Adult,Gray,White,Gray+White,,Above Ground,3,trash can,false,false,false,true,false,,false,false,false,true,false,false,false,true,,POINT (-73.9688454483585 40.7845301288163)
-73.9578237168359,40.7980959471034,40B-PM-1014-06,40B,PM,10142018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9578237168359 40.7980959471034)
-73.9688271202401,40.7809719445309,19C-PM-1018-01,19C,PM,10182018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,true,true,false,true,false,,false,false,false,false,true,false,true,false,,POINT (-73.9688271202401 40.7809719445309)
-73.9617088749928,40.7944585082367,35A-PM-1013-06,35A,PM,10132018,6,Adult,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9617088749928 40.7944585082367)
-73.9701824825872,40.7766530579293,14E-AM-1008-09,14E,AM,10082018,9,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,true,false,false,false,,true,false,false,false,false,false,false,true,,POINT (-73.9701824825872 40.7766530579293)
-73.9676410497481,40.7766043512974,15G-PM-1019-05,15G,PM,10192018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,4,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9676410497481 40.7766043512974)
-73.9708726050721,40.7723572030236,10F-AM-1007-02,10F,AM,10072018,2,Adult,Gray,,Gray+,,Above Ground,70,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9708726050721 40.7723572030236)
-73.9541453465817,40.7982162223764,42E-PM-1012-06,42E,PM,10122018,6,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,,true,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9541453465817 40.79821622237641)
-73.9683608295976,40.7842927405327,22B-AM-1013-04,22B,AM,10132018,4,Adult,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,Under bench,false,false,false,false,true,,false,false,false,false,false,false,false,true,ran from dog-walker,POINT (-73.9683608295976 40.7842927405327)
-73.968052057989,40.777338666528,15F-PM-1010-06,15F,PM,10102018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.968052057989 40.777338666528)
-73.9787180870736,40.7715877863274,5A-AM-1006-05,05A,AM,10062018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,near 65th St arch,false,false,false,false,true,,false,false,false,true,false,false,false,true,,POINT (-73.9787180870736 40.7715877863274)
-73.9565905868276,40.7895654068546,32H-PM-1006-01,32H,PM,10062018,1,,Gray,,Gray+,,Above Ground,,in the European Beech,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9565905868276 40.7895654068546)
-73.9565759733611,40.7992461674802,42C-AM-1007-02,42C,AM,10072018,2,,,,+,,,,,false,false,false,false,false,,false,true,false,false,false,false,false,false,,POINT (-73.9565759733611 40.7992461674802)
-73.9551539498306,40.7987384656256,41D-AM-1014-01,41D,AM,10142018,1,Adult,Gray,Black,Gray+Black,,Ground Plane,FALSE,,false,false,false,false,true,digging,false,false,false,false,false,false,true,false,,POINT (-73.9551539498306 40.7987384656256)
-73.9641971813967,40.7813537959435,21G-PM-1007-01,21G,PM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,true,false,false,true,false,,POINT (-73.9641971813967 40.7813537959435)
-73.9692883970928,40.7768553703082,14E-AM-1008-02,14E,AM,10082018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,true,walking,false,false,false,false,false,false,false,true,,POINT (-73.9692883970928 40.7768553703082)
-73.9708549670788,40.7699587019058,7H-PM-1006-04,07H,PM,10062018,4,Adult,Gray,,Gray+,,Above Ground,12,on tree knob,false,false,false,false,false,sitting,false,false,false,false,false,false,true,false,,POINT (-73.9708549670788 40.7699587019058)
-73.9639744005647,40.7825111950764,22F-AM-1007-01,22F,AM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,true,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9639744005647 40.7825111950764)
-73.9730277911422,40.7712145488828,7F-AM-1008-16,07F,AM,10082018,16,Juvenile,Gray,,Gray+,,Above Ground,2,tree,false,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9730277911422 40.7712145488828)
-73.9710541405708,40.7724691605718,10F-PM-1019-05,10F,PM,10192018,5,Adult,Black,,Black+,,Above Ground,10,"Behind fence, tree",false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9710541405708 40.7724691605718)
-73.9761592532482,40.7747213585387,10A-AM-1006-04,10A,AM,10062018,4,Juvenile,Gray,,Gray+,,Above Ground,10,tree near large rock on Bridle Path,false,false,false,false,false,walking on branch,false,false,false,false,true,false,false,false,,POINT (-73.9761592532482 40.7747213585387)
-73.9544007658685,40.7950689723135,38F-PM-1013-05,38F,PM,10132018,5,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,"being chased,was pushed by other squirrel",true,true,false,false,false,false,false,false,,POINT (-73.9544007658685 40.7950689723135)
-73.9575986161364,40.799368134968,41B-PM-1014-01,41B,PM,10142018,1,Adult,Gray,White,Gray+White,,Above Ground,25,Climbing tree,false,false,true,false,false,climbing (tree),false,false,false,false,false,false,false,true,,POINT (-73.9575986161364 40.799368134968)
-73.9607701370443,40.7955418990855,36A-PM-1013-07,36A,PM,10132018,7,,Gray,,Gray+,,Ground Plane,FALSE,"""FIELD""",false,true,false,false,false,chasing #8,false,false,false,false,false,false,false,true,,POINT (-73.9607701370443 40.7955418990855)
-73.9764036522984,40.7705846185121,5C-AM-1006-05,05C,AM,10062018,5,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9764036522984 40.7705846185121)
-73.9589249555235,40.7908193284981,32E-PM-1017-03,32E,PM,10172018,3,Adult,Gray,,Gray+,,Above Ground,2,bottom of tree,false,false,false,true,false,still,false,false,false,false,false,false,true,false,,POINT (-73.9589249555235 40.7908193284981)
-73.9634623418761,40.7917685404482,31A-PM-1017-04,31A,PM,10172018,4,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,false,false,,POINT (-73.9634623418761 40.7917685404482)
-73.9521110154872,40.7978449143313,42G-AM-1018-03,42G,AM,10182018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,false,false,false,stop to look at meâ€”then ran,false,false,false,false,false,false,false,true,,POINT (-73.9521110154872 40.7978449143313)
-73.9574809028248,40.7950013620207,37D-PM-1014-04,37D,PM,10142018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,true,false,false,true,chasing (a chipmunk),false,false,false,false,false,false,false,true,,POINT (-73.9574809028248 40.7950013620207)
-73.9570437717691,40.7948509408039,37E-PM-1006-03,37E,PM,10062018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,true,me,POINT (-73.9570437717691 40.794850940803904)
-73.967097592707,40.7854119342538,24B-AM-1013-01,24B,AM,10132018,1,,Gray,,Gray+,,Above Ground,50,,true,false,false,true,false,took nut to bury,false,false,false,false,true,false,false,true,,POINT (-73.967097592707 40.7854119342538)
-73.9711318790279,40.7701941550273,7G-AM-1010-02,07G,AM,10102018,2,Adult,Gray,,Gray+,,Above Ground,3,,true,false,false,false,false,,false,false,false,false,true,false,false,true,,POINT (-73.9711318790279 40.7701941550273)
-73.9763243383771,40.7705409315703,5C-PM-1010-13,05C,PM,10102018,13,Adult,Gray,White,Gray+White,,Above Ground,20,way up a tree!,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9763243383771 40.7705409315703)
-73.9651754464439,40.7755181941559,15I-AM-1008-01,15I,AM,10082018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,7,tree,false,false,true,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9651754464439 40.7755181941559)
